Time,Latitude,Longitude,RowIndex,ColumnIndex,TBH10r2,TBV10r2,TBH18r2,TBV18r2,TBH23r2,TBV23r2,TBH36r2,TBV36r2,TBH89r2,TBV89r2,VegetationRoughnessNPD,SoilMoistureNPD,RetrievalQualityFlagNPD,SoilMoistureSCA,RetrievalQualityFlagSCA,FlagCountAllSamples,FlagCountGoodSamples,FlagCountRFI,FlagCountInvalidTBRange,FlagCountWater,FlagCountIce,FlagCountSnow,FlagCountFrozenGround,FlagCountRain,FlagCountWetland,FlagCountUrban,FlagCountLow2ModerateVWC,FlagCountDenseVWC,FlagCountMissingSoilTexture,FlagCountMissingNDVI,year,month,day
1008140688.897704,0.8765922,-78.86311,289,389,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140692.1934596,0.6935658,-78.874794,290,389,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,12
1008140696.1628628,0.48158994,-78.87024,291,389,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140699.61043,0.29405695,-78.874695,292,389,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140703.1779808,0.10450579,-78.8704,293,389,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140707.029648,-0.09787102,-78.86123,294,389,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140710.5197608,-0.28949156,-78.87492,295,389,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140714.4100474,-0.49783367,-78.876724,296,389,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140717.9074224,-0.6816746,-78.87469,297,389,268.62,273.63995,269.33997,273.97998,272.18,275.12997,270.60995,273.07996,273.30997,274.74997,,,1.0,,1.0,10,1,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140721.7442164,-0.8817684,-78.86482,298,389,268.7674,273.28384,270.02356,273.7032,272.5828,274.94284,271.15018,273.02582,273.15555,274.63013,1.5717068,0.13368763,0.0,0.050528914,0.0,9,6,0,0,0,0,0,0,0,0,0,0,3,0,0,2024,12,12
1008140725.1272976,-1.06563,-78.87231,299,389,269.23563,272.63864,270.46204,273.5386,272.71033,274.55008,271.21033,272.7267,272.70642,274.17587,1.0499,0.12984951,0.0,0.057020374,0.0,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,12,12
1008140729.011366,-1.2756802,-78.87385,300,389,268.09995,272.62772,269.46457,273.01617,271.87262,274.23175,270.1918,272.37195,271.66785,273.20358,1.8159618,0.1420912,0.0,0.064345494,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140732.5023516,-1.4654648,-78.87692,301,389,265.65723,271.71228,267.6691,272.05185,270.3888,273.56653,268.624,271.4049,270.7975,272.14603,2.1895237,0.13523865,0.0,0.057492834,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140736.0617584,-1.6528494,-78.86895,302,389,267.2841,272.29996,269.20374,272.8046,271.71124,274.53735,269.9622,272.11014,272.0192,273.1253,2.344038,0.13103586,0.0,0.058716334,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140739.937226,-1.8585402,-78.86214,303,389,269.06622,272.6499,270.3611,273.30304,272.886,275.16403,270.85056,272.64456,273.04883,273.96704,1.6462402,0.12882654,0.0,0.080148816,0.0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,12,12
1008140743.2656674,-2.0454383,-78.87801,304,389,269.74258,273.275,270.30057,273.49228,273.62805,275.7311,270.96564,272.83426,274.0958,274.8242,1.0191002,0.13369298,0.0,0.048134997,0.0,9,9,0,0,0,0,0,0,0,0,0,3,0,0,0,2024,12,12
1008140747.2357024,-2.2562277,-78.876114,305,389,270.8074,273.1366,271.15445,274.20547,273.90964,275.90295,271.52975,273.19473,274.1675,275.08426,0.0,0.14962724,0.0,0.019061308,0.0,9,9,0,0,0,0,0,0,0,0,0,2,0,0,0,2024,12,12
1008140750.733714,-2.4384751,-78.86989,306,389,271.30936,273.6652,271.36252,274.2426,273.64957,275.34216,271.2882,272.90036,273.3686,274.657,0.0,0.18148084,0.0,0.0464578,0.0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,12,12
1008140754.3311168,-2.6295984,-78.87237,307,389,271.2083,274.1231,271.39136,274.7142,273.9606,275.6728,271.45663,273.40674,273.34454,274.8186,0.0,0.1919696,0.0,0.07618863,0.0,10,10,0,0,0,0,0,0,0,0,0,3,0,0,0,2024,12,12
1008140758.0806944,-2.8273013,-78.86746,308,389,271.1427,275.29428,271.43997,275.11227,274.55533,276.44098,271.95502,274.15103,274.15616,275.29514,1.0679321,0.20836407,0.0,0.034887515,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140761.7944044,-3.0310283,-78.87506,309,389,272.77466,275.5385,272.42725,275.18466,275.07626,276.7491,272.79617,274.4245,274.88275,275.66095,0.49217987,0.22565727,0.0,0.014957094,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140765.4513704,-3.2299285,-78.8768,310,389,272.95148,274.83557,272.90405,274.8568,275.2656,276.40756,273.0955,274.11826,275.43515,276.04178,0.45251465,0.2773711,0.0,0.040094696,0.0,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,12,12
1008140768.88747,-3.4114144,-78.8713,311,389,273.27924,274.7166,273.0885,274.75052,275.6382,276.7316,273.16226,274.2137,276.16595,276.85983,,,1.0,,1.0,9,4,0,0,0,0,0,0,0,0,0,2,5,0,0,2024,12,12
1008140772.746238,-3.6135056,-78.86539,312,389,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140776.1813192,-3.8012476,-78.8747,313,389,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140780.3140396,-4.015305,-78.87111,314,389,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140783.8474852,-4.2044163,-78.87707,315,389,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140787.7205153,-4.4021745,-78.87076,316,389,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140791.274542,-4.585592,-78.865746,317,389,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140795.145674,-4.7875476,-78.86458,318,389,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140798.6484244,-4.980797,-78.88163,319,389,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2024,12,12
1008140802.7769012,-5.1893086,-78.873856,320,389,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140806.5237228,-5.3801265,-78.872314,321,389,274.78445,279.81818,277.9501,281.45944,282.07364,283.88068,278.88538,281.40936,282.79922,283.41357,,,1.0,,1.0,11,2,0,0,0,0,0,0,0,0,0,2,9,0,0,2024,12,12
1008140674.0803764,1.8427542,-78.49707,284,390,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,12,12
1008140677.1022034,1.632657,-78.60038,285,390,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,12
1008140680.0905958,1.4651929,-78.61119,286,390,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140683.572736,1.2768191,-78.61096,287,390,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140687.5094455,1.0687592,-78.60183,288,390,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140690.9629072,0.8780639,-78.61749,289,390,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140694.8373066,0.6762044,-78.613235,290,390,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140698.3085886,0.4944801,-78.60954,291,390,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140702.108298,0.2962085,-78.606636,292,390,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140705.642354,0.10205795,-78.61906,293,390,,,,,,,,,,,,,,,,9,0,2,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140709.6575078,-0.10786327,-78.61246,294,390,,,,,,,,,,,,,,,,9,0,5,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140713.1408778,-0.28994125,-78.61312,295,390,,,,,,,,,,,,,,,,8,0,4,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140716.801606,-0.48097813,-78.61195,296,390,269.02863,273.89545,268.9377,272.86264,271.47214,274.13605,269.9315,272.16885,272.70114,274.06787,,,1.0,,1.0,10,2,0,0,0,0,0,0,0,0,0,2,8,0,0,2024,12,12
1008140720.5886148,-0.6774426,-78.606575,297,390,268.063,272.628,268.91135,273.60147,271.95435,274.95627,270.53345,272.8602,273.15173,274.53705,0.062475204,0.14165688,0.0,0.06292423,0.0,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,12,12
1008140724.3845484,-0.8822628,-78.613075,298,390,265.43723,273.24188,267.5101,274.55945,271.22626,275.4375,269.7733,273.4832,272.83606,274.85336,0.6347275,0.17248797,0.0,0.053854555,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140728.0057102,-1.0782657,-78.61902,299,390,265.08127,272.75497,267.26727,274.03143,271.28952,275.32147,269.48605,273.1598,272.5147,274.09082,0.80174255,0.18082543,0.0,0.061246336,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140731.5482228,-1.2653947,-78.616,300,390,265.31476,272.21912,267.26648,272.97238,271.0944,274.6594,269.13116,272.42746,272.03275,273.09872,1.265749,0.19351782,0.0,0.08251019,0.0,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,12,12
1008140735.475466,-1.4655592,-78.60109,301,390,265.20886,271.7019,267.30865,272.47122,270.63913,274.19354,269.17816,272.08575,271.80276,272.70258,1.5498257,0.19219984,0.0,0.063426964,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140738.848616,-1.6524401,-78.61461,302,390,265.81598,272.454,267.79062,272.82513,271.06433,274.81708,269.4112,272.4626,272.02853,273.24753,1.8393307,0.19619521,0.0,0.042103376,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140742.897418,-1.8655425,-78.61133,303,390,267.64352,273.09027,269.05457,273.2147,271.78345,274.7159,269.8857,272.5762,272.2562,273.39966,1.8896408,0.22468154,0.0,0.040384896,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140746.2882766,-2.0498974,-78.61982,304,390,267.4367,272.2427,268.56052,272.62833,270.91403,273.84396,269.08524,271.7261,271.479,272.7149,1.2876472,0.22633693,0.0,0.037598744,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140750.1584992,-2.2469537,-78.6069,305,390,267.6293,271.40253,268.47433,271.9943,270.69406,273.05362,268.54242,270.87997,271.17795,272.5897,0.7816906,0.24033692,0.0,0.028687695,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140753.6497604,-2.4324603,-78.605545,306,390,270.22424,272.71136,270.54684,272.83057,272.51904,273.8269,270.19446,271.62225,272.55197,273.5334,1.0938377,0.2531483,0.0,0.058555156,0.0,9,8,0,0,0,0,0,0,0,0,0,4,1,0,0,2024,12,12
1008140757.475361,-2.6390905,-78.61029,307,390,271.97305,273.79553,271.806,273.85577,274.24854,275.2138,271.41373,272.73328,274.08057,274.8132,0.0,0.25569838,0.0,0.08809348,0.0,8,6,0,0,0,0,0,0,0,0,0,6,2,0,0,2024,12,12
1008140761.0252936,-2.835638,-78.6193,308,390,272.69577,274.21112,272.69992,274.63568,275.11627,275.90308,272.24112,273.36865,274.7326,275.3413,0.0,0.2320132,0.0,0.06411727,0.0,9,5,0,0,0,0,0,0,0,0,0,3,4,0,0,2024,12,12
1008140764.73243,-3.0291607,-78.613434,309,390,273.71515,275.35434,273.311,274.9312,275.80957,276.54504,273.1688,274.0526,275.66104,276.32153,0.82463455,0.27189815,0.0,0.033758003,0.0,11,6,0,0,0,0,0,0,0,0,0,2,5,0,0,2024,12,12
1008140768.560352,-3.224564,-78.60301,310,390,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140771.9308538,-3.408934,-78.6123,311,390,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140776.0301492,-3.619369,-78.60548,312,390,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140779.5550836,-3.812225,-78.61931,313,390,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140783.4240872,-4.00881,-78.615074,314,390,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140787.2031082,-4.1976104,-78.60845,315,390,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140791.0877446,-4.3925676,-78.60311,316,390,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140794.8760676,-4.5902686,-78.60822,317,390,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140798.596578,-4.789837,-78.62053,318,390,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2024,12,12
1008140802.690934,-4.9929137,-78.61343,319,390,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140806.4784148,-5.181501,-78.60988,320,390,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140810.341596,-5.375524,-78.610466,321,390,273.74173,279.43402,276.52344,280.73618,281.66687,283.56158,277.7614,280.4297,282.66803,283.352,,,1.0,,1.0,11,4,0,0,0,0,0,0,0,0,0,4,7,0,0,2024,12,12
1008140675.1950996,1.8514625,-78.3485,284,391,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140678.6761092,1.666974,-78.34256,285,391,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140682.3844556,1.4655045,-78.35076,286,391,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140686.0980002,1.2646855,-78.36014,287,391,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140689.9812852,1.0664704,-78.35136,288,391,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140693.5853332,0.8796274,-78.35074,289,391,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140697.2888764,0.6887223,-78.348236,290,391,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140701.080966,0.49041724,-78.34768,291,391,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140704.9397832,0.2854604,-78.355545,292,391,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140708.5289078,0.098159455,-78.35714,293,391,268.26996,272.72998,268.55997,273.18,271.97,275.08,269.47995,272.50998,273.37997,274.12,,,1.0,,1.0,9,1,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140712.227806,-0.09086593,-78.34973,294,391,270.42087,279.25943,269.53253,274.70245,273.17142,276.61414,270.9968,274.15668,274.43332,275.4154,3.292513,0.20188312,0.0,0.056085538,0.0,10,5,4,0,0,0,0,0,0,0,0,0,4,0,0,2024,12,12
1008140716.0793892,-0.28853524,-78.342514,295,391,271.91226,279.8155,269.50293,273.79758,272.23306,275.0285,270.42746,272.93127,272.7069,274.10745,,,1.0,,1.0,10,4,6,0,0,0,0,0,0,0,0,4,2,0,0,2024,12,12
1008140719.7756708,-0.48857078,-78.352844,296,391,270.36984,275.53293,269.96158,273.43094,272.04752,274.36514,270.53833,272.53183,272.23996,273.6309,2.7048817,0.21168062,0.0,0.047319148,0.0,8,8,0,0,0,0,0,0,0,0,0,3,0,0,0,2024,12,12
1008140723.4965568,-0.6893251,-78.35724,297,391,269.4711,272.64325,269.96234,272.89883,271.8388,273.85126,270.43036,272.0726,271.80655,273.20248,0.91696167,0.20479676,0.0,0.019167136,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140727.0270966,-0.8759465,-78.35496,298,391,269.46725,272.8572,270.18576,273.16452,272.2449,274.11377,270.53357,272.28442,272.0659,273.49814,1.2237663,0.23945764,0.0,0.036672004,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140730.8667892,-1.0741427,-78.34422,299,391,269.1591,272.48303,269.86942,272.8236,272.04877,274.02682,270.1968,272.0385,272.22607,273.2651,1.1598816,0.26326415,0.0,0.04144485,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140734.2869642,-1.2591192,-78.35222,300,391,269.13327,272.59647,269.99222,272.9253,272.76044,274.86493,270.6978,272.49985,272.91324,273.5158,,,1.0,,1.0,9,4,0,0,0,0,0,0,0,0,0,1,5,0,0,2024,12,12
1008140738.4231976,-1.472664,-78.34688,301,391,267.66998,272.08,269.04,272.44998,271.71,274.50998,270.22998,272.19,272.59,273.16,,,1.0,,1.0,9,1,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140741.9382882,-1.6612887,-78.35669,302,391,269.84143,271.93884,269.8144,271.94104,272.20605,273.83847,270.1988,271.58832,272.7631,273.01776,0.5331192,0.26006222,0.0,0.019479709,0.0,10,9,0,0,0,0,0,0,0,0,0,4,1,0,0,2024,12,12
1008140745.80688,-1.8604276,-78.35277,303,391,269.59076,271.55914,269.48105,271.4501,271.8236,273.365,269.3854,270.7824,272.38306,272.82745,0.650898,0.2855943,0.0,0.014328778,0.0,9,7,0,0,0,0,0,0,0,0,0,2,2,0,0,2024,12,12
1008140749.3519602,-2.0420427,-78.347084,304,391,269.9338,271.47568,269.67343,271.54437,272.04614,273.3179,269.25464,270.3735,272.42764,273.27036,0.0,0.23206827,0.0,0.0333826,0.0,10,7,0,0,0,0,0,0,0,0,0,1,3,0,0,2024,12,12
1008140753.3538845,-2.249722,-78.34433,305,391,269.39468,271.70288,269.4324,271.96472,271.6443,273.1046,269.20697,270.57962,272.08298,273.26498,,,1.0,,1.0,10,3,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,12
1008140756.8088146,-2.4407692,-78.35909,306,391,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140760.7408702,-2.6448696,-78.35357,307,391,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140764.2876958,-2.8283362,-78.34985,308,391,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140768.1326784,-3.0257213,-78.34558,309,391,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2024,12,12
1008140771.671818,-3.2139661,-78.35151,310,391,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140775.870347,-3.425053,-78.34543,311,391,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140779.432336,-3.6153977,-78.356926,312,391,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2024,12,12
1008140783.3505756,-3.8138926,-78.356895,313,391,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140787.2192154,-4.0018997,-78.34817,314,391,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140791.113435,-4.1949644,-78.34393,315,391,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140795.1662316,-4.3975286,-78.342026,316,391,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140798.6892046,-4.5914545,-78.36209,317,391,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140802.9365572,-4.7977104,-78.35495,318,391,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140806.8728924,-4.9888144,-78.353386,319,391,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140810.8875556,-5.179075,-78.34839,320,391,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2024,12,12
1008140814.9392349,-5.3713326,-78.342445,321,391,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140677.3996176,1.8641973,-78.08985,284,392,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140681.4750752,1.6512997,-78.08705,285,392,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140684.9947284,1.4636991,-78.09689,286,392,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140688.9023844,1.2670588,-78.0921,287,392,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140692.5781424,1.0816122,-78.08883,288,392,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140696.584357,0.8809273,-78.08145,289,392,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140700.3605232,0.6796742,-78.09296,290,392,270.78,274.16,271.22,274.63995,275.04,276.69998,272.47998,274.19995,275.54,276.34,,,1.0,,1.0,8,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,12
1008140704.0262432,0.48665372,-78.098854,291,392,270.79825,274.91077,272.01038,275.82135,275.6001,278.02277,273.408,275.6517,276.36792,277.133,0.79432297,0.16617431,0.0,0.06353383,0.0,9,8,0,0,0,0,0,0,0,0,0,1,1,0,0,2024,12,12
1008140707.812836,0.2933735,-78.09111,292,392,269.15244,273.68466,270.09525,273.96957,272.97684,275.70023,270.58664,273.22986,273.88995,274.53796,1.25354,0.2049314,0.0,0.06981456,0.0,12,11,0,0,0,0,0,0,0,0,0,3,1,0,0,2024,12,12
1008140711.6256204,0.09848655,-78.08287,293,392,268.04175,271.98505,268.57004,272.3362,271.35535,273.81845,268.8764,271.12604,271.67566,272.37134,0.60038376,0.2186935,0.0,0.049682636,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,12
1008140715.2716596,-0.09485201,-78.0901,294,392,269.48627,272.58694,269.36832,272.72348,271.85556,273.9451,269.719,271.50668,271.6842,272.59723,0.0,0.2511349,0.0,0.04286909,0.0,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,12,12
1008140719.0411576,-0.29636267,-78.099335,295,392,270.53577,272.8994,269.69528,272.3279,271.65207,273.3919,269.6552,271.206,271.48468,272.6483,0.0,0.25244483,0.0,0.06036273,0.0,10,9,0,0,0,0,0,0,0,0,0,7,1,0,0,2024,12,12
1008140722.7990892,-0.49032453,-78.09377,296,392,270.03094,272.01013,269.4792,271.8671,271.3879,272.90268,269.4713,270.74475,271.39548,272.71646,0.0,0.29934883,0.0,0.016844943,0.0,11,8,0,0,0,0,0,0,0,0,0,0,3,0,0,2024,12,12
1008140726.529795,-0.68465304,-78.08917,297,392,271.31857,272.83133,270.68985,272.8848,273.02493,273.88916,270.62744,271.59503,272.55826,273.63898,0.0,0.3088326,0.0,0.016296506,0.0,8,6,0,0,0,0,0,0,0,0,0,2,2,0,0,2024,12,12
1008140729.9892592,-0.8680855,-78.08867,298,392,272.12564,273.03995,271.49423,273.32285,273.73923,274.52353,271.2371,272.16214,272.97922,273.8914,,,1.0,,1.0,9,2,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,12
1008140734.0241745,-1.0779996,-78.08377,299,392,270.8,272.53,270.91998,272.46,273.02,274.24,270.69,271.84,273.36,273.86,,,1.0,,1.0,11,1,0,0,0,0,0,0,0,0,0,1,10,0,0,2024,12,12
1008140737.6393666,-1.27259,-78.09521,300,392,271.8844,273.32837,271.9834,273.2944,274.89374,275.90768,271.9285,272.89148,275.1807,275.38162,,,1.0,,1.0,9,2,0,0,0,0,0,0,0,0,0,1,7,0,0,2024,12,12
1008140741.4283508,-1.4675661,-78.094894,301,392,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140745.2037332,-1.6582016,-78.09006,302,392,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2024,12,12
1008140749.137837,-1.8531924,-78.08039,303,392,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140752.8304126,-2.0484972,-78.08924,304,392,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,12
1008140756.5970888,-2.249193,-78.10058,305,392,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2024,12,12
1008140760.5971853,-2.4493594,-78.092766,306,392,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140764.2498416,-2.6339793,-78.08824,307,392,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,12
1008140768.1242372,-2.8280187,-78.08276,308,392,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140771.6919796,-3.017797,-78.093315,309,392,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2024,12,12
1008140776.0242832,-3.228917,-78.08585,310,392,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
1008140779.702706,-3.421787,-78.097,311,392,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2024,12,12
